month_id,country_id,sc_cm_sb_cflong_calibrated
485,164,1.608299188904831e-05
485,165,0.001531523058669128
485,166,0.0014799007488885262
485,167,0.9338544912590766
485,169,1.6445824961418246e-06
485,170,0.0004988556666550185
485,172,1.608299188904831e-05
485,173,6.845070162092755e-18
485,174,6.845070162092755e-18
485,213,0.5290579881841517
485,214,0.22045618206254552
485,222,0.5683168669164866
485,235,0.0004444052964551221
485,237,0.07804567931988488
485,242,0.01847197041553437
485,243,4.317366549553627e-06
485,244,7.299815257594252e-05
485,245,0.07411335062322649
485,246,0.060457593095272426
486,40,9.01529499199881e-18
486,41,5.257171317658745e-05
486,42,0.015767457840613976
486,43,2.3965544671184916e-05
486,47,0.7799025026450598
486,48,0.00023674850177072174
486,49,9.01529499199881e-18
486,50,0.7820126094766106
486,52,0.00030227205913297615
486,53,6.696183370960385e-08
486,54,0.007268444461933289
486,55,0.00015312879934075617
486,56,7.695600588522837e-05
486,57,0.09078951679232411
486,67,0.0011387073128635262
486,69,0.8010618699221884
486,70,0.10717200315700738
486,73,0.005430554652633044
486,74,0.018044516337530323
486,76,1.0993988848567603e-06
486,78,0.5301022311601127
486,79,0.9982817570103125
486,80,9.01529499199881e-18
486,81,0.0005277169201138874
486,120,0.9917464038201318
486,154,4.65115904424437e-06
486,155,0.013665527148012805
486,156,0.007217778163686639
486,157,1.5904356001673113e-05
486,158,0.00017133367063191702
486,159,0.0005254497200302092
486,160,0.004229377017867105
486,161,0.049736540757674065
486,162,0.7320516751871842
486,163,0.03408655261887377
486,164,1.2540537243618198e-05
486,165,0.0019940187700780397
486,166,0.0019232470439596945
486,167,0.9054128022526035
486,169,1.5281736215808517e-06
486,170,0.0006930218098487969
486,172,0.00012849740179025424
486,173,9.01529499199881e-18
486,174,9.01529499199881e-18
486,213,0.5006374501555404
486,214,0.25180162661781286
486,222,0.523976222027048
486,235,0.0007575120607133542
486,237,0.07560320139572406
486,242,0.028890647521800317
486,243,3.9550555829414896e-05
486,244,6.041540970574126e-05
486,245,0.07219764001443806
486,246,0.07228055575313272
487,40,1.1185519821904863e-17
487,41,6.628175491856868e-05
487,42,0.019165762140644867
487,43,4.249536206484015e-05
487,47,0.7812661775981541
487,48,0.00036609232389846945
487,49,1.1185519821904863e-17
487,50,0.7935564008635078
487,52,0.0004524955479359332
487,53,1.3392366741236262e-07
487,54,0.010050152718525994
487,55,0.0002673959272469061
487,56,0.0001378290198814084
487,57,0.08526354090548528
487,67,0.0016262499167426733
487,69,0.7997317909741666
487,70,0.11479396906121625
487,73,0.008034446148467352
487,74,0.02142756721446587
487,76,1.1973773786578332e-06
487,78,0.5335528950723261
487,79,0.9975760064832957
487,80,1.1185519821904863e-17
487,81,0.0006034163638840671
487,120,0.98828225644756
487,154,3.8665908109590555e-06
487,155,0.013537777048643252
487,156,0.009093134869375968
487,157,3.1658043094884046e-05
487,158,0.00020007176126495856
487,159,0.0007338512576388758
487,160,0.007352194247343314
487,161,0.061321336535316795
487,162,0.69323438275626
487,163,0.04472969588840964
487,164,8.998082598188086e-06
487,165,0.002456514481486952
487,166,0.0023665933390308626
487,167,0.8769711132461303
487,169,1.4117647470198787e-06
487,170,0.0008871879530425754
487,172,0.00024091181169146018
487,173,1.1185519821904863e-17
487,174,1.1185519821904863e-17
487,213,0.47221691212692907
487,214,0.2831470711730802
487,222,0.4796355771376093
487,235,0.0010706188249715862
487,237,0.07316072347156324
487,242,0.039309324628066265
487,243,7.478374510927616e-05
487,244,4.7832666835540005e-05
487,245,0.07028192940564963
487,246,0.084103518410993
488,40,1.3355744651810917e-17
488,41,7.999179666054991e-05
488,42,0.022564066440675757
488,43,6.102517945849538e-05
488,47,0.7826298525512485
488,48,0.0004954361460262172
488,49,1.3355744651810917e-17
488,50,0.8051001922504051
488,52,0.0006027190367388902
488,53,2.008855011151214e-07
488,54,0.012831860975118698
488,55,0.00038166305515305613
488,56,0.00019870203387758846
488,57,0.07973756501864646
488,67,0.0021137925206218206
488,69,0.7984017120261447
488,70,0.1224159349654251
488,73,0.01063833764430166
488,74,0.02481061809140142
488,76,1.2953558724589059e-06
488,78,0.5370035589845394
488,79,0.996870255956279
488,80,1.3355744651810917e-17
488,81,0.0006791158076542469
488,120,0.9848181090749881
488,154,3.08202257767374e-06
488,155,0.013410026949273698
488,156,0.010968491575065296
488,157,4.741173018809498e-05
488,158,0.00022880985189800007
488,159,0.0009422527952475426
488,160,0.01047501147681952
488,161,0.07290613231295953
488,162,0.654417090325336
488,163,0.055372839157945504
488,164,5.455627952757973e-06
488,165,0.0029190101928958634
488,166,0.002809939634102031
488,167,0.8485294242396572
488,169,1.2953558724589059e-06
488,170,0.0010813540962363538
488,172,0.00035332622159266614
488,173,1.3355744651810917e-17
488,174,1.3355744651810917e-17
488,213,0.44379637409831774
488,214,0.3144925157283475
488,222,0.4352949322481706
488,235,0.0013837255892298183
488,237,0.07071824554740243
488,242,0.04972800173433221
488,243,0.00011001693438913743
488,244,3.524992396533874e-05
488,245,0.0683662187968612
488,246,0.09592648106885329
489,40,1.7068231789502282e-17
489,41,0.0001235072845039309
489,42,0.03071420754785946
489,43,7.954647160633873e-05
489,47,0.747324660891911
489,48,0.0004785635724138826
489,49,1.7068231789502282e-17
489,50,0.7873274674446765
489,52,0.0006071527483921675
489,53,1.3392366741824532e-07
489,54,0.027353465968996737
489,55,0.0004694816582791429
489,56,0.0002779505435257384
489,57,0.07680704210674758
489,67,0.004402294828786466
489,69,0.789108017507309
489,70,0.13636294355971448
489,73,0.011663897128628893
489,74,0.03591573330360229
489,76,1.6931613276771774e-06
489,78,0.5117493574558634
489,79,0.9960605179494424
489,80,1.7068231789502282e-17
489,81,0.0009532656734268362
489,120,0.9804948337551722
489,154,5.880479495203199e-06
489,155,0.013536074350697449
489,156,0.010990521904944688
489,157,4.277877270571341e-05
489,158,0.0011227332661508378
489,159,0.009059327850675616
489,160,0.014362474303441118
489,161,0.11818923742946344
489,162,0.6577034455131
489,163,0.06891836154917393
489,164,9.564944118903647e-06
489,165,0.0038594826668938323
489,166,0.003424312127207748
489,167,0.8613166479532626
489,169,1.1247003709169757e-06
489,170,0.003409744477802794
489,172,0.0004441035430319807
489,173,1.7068231789502282e-17
489,174,1.7068231789502282e-17
489,213,0.4387274859198691
489,214,0.3121154257452311
489,222,0.4983965536403188
489,235,0.0020909169206308727
489,237,0.07645355867874183
489,242,0.06874292966670638
489,243,0.00016308463249447812
489,244,4.000403888967873e-05
489,245,0.0831817980858229
489,246,0.13341422149179016
490,40,2.078071892719365e-17
490,41,0.0001670227723473119
490,42,0.03886434865504316
490,43,9.806776375418207e-05
490,47,0.7120194692325733
490,48,0.000461690998801548
490,49,2.078071892719365e-17
490,50,0.7695547426389481
490,52,0.0006115864600454447
490,53,6.696183372136927e-08
490,54,0.04187507096287477
490,55,0.0005573002614052297
490,56,0.0003571990531738884
490,57,0.0738765191948487
490,67,0.00669079713695111
490,69,0.7798143229884733
490,70,0.1503099521540039
490,73,0.012689456612956127
490,74,0.047020848515803154
490,76,2.090966782895449e-06
490,78,0.48649515592718723
490,79,0.9952507799426059
490,80,2.078071892719365e-17
490,81,0.0012274155391994257
490,120,0.9761715584353564
490,154,8.678936412732658e-06
490,155,0.0136621217521212
490,156,0.011012552234824079
490,157,3.814581522333184e-05
490,158,0.0020166566804036756
490,159,0.01717640290610369
490,160,0.018249937130062715
490,161,0.16347234254596738
490,162,0.660989800700864
490,163,0.08246388394040235
490,164,1.3674260285049322e-05
490,165,0.004799955140891801
490,166,0.004038684620313465
490,167,0.8741038716668679
490,169,9.540448693750456e-07
490,170,0.0057381348593692335
490,172,0.0005348808644712953
490,173,2.078071892719365e-17
490,174,2.078071892719365e-17
490,213,0.4336585977414204
490,214,0.3097383357621147
490,222,0.561498175032467
490,235,0.002798108252031927
490,237,0.08218887181008125
490,242,0.08775785759908054
490,243,0.0002161523305998188
490,244,4.475815381401871e-05
490,245,0.09799737737478462
490,246,0.17090196191472704
491,40,2.4493206064885013e-17
491,41,0.0002105382601906929
491,42,0.04701448976222686
491,43,0.00011658905590202542
491,47,0.6767142775732358
491,48,0.0004448184251892134
491,49,2.4493206064885013e-17
491,50,0.7517820178332195
491,52,0.000616020171698722
491,53,2.4493206064885013e-17
491,54,0.05639667595675281
491,55,0.0006451188645313164
491,56,0.0004364475628220384
491,57,0.07094599628294981
491,67,0.008979299445115755
491,69,0.7705206284696375
491,70,0.16425696074829327
491,73,0.01371501609728336
491,74,0.05812596372800402
491,76,2.48877223811372e-06
491,78,0.46124095439851115
491,79,0.9944410419357693
491,80,2.4493206064885013e-17
491,81,0.0015015654049720152
491,120,0.9718482831155405
491,154,1.1477393330262116e-05
491,155,0.01378816915354495
491,156,0.01103458256470347
491,157,3.351285774095027e-05
491,158,0.0029105800946565134
491,159,0.025293477961531762
491,160,0.02213739995668431
491,161,0.20875544766247128
491,162,0.664276155888628
491,163,0.09600940633163078
491,164,1.7783576451194998e-05
491,165,0.0057404276148897695
491,166,0.004653057113419182
491,167,0.8868910953804733
491,169,7.833893678331155e-07
491,170,0.008066525240935674
491,172,0.0006256581859106098
491,173,2.4493206064885013e-17
491,174,2.4493206064885013e-17
491,213,0.42858970956297177
491,214,0.30736124577899826
491,222,0.6245997964246153
491,235,0.003505299583432982
491,237,0.08792418494142065
491,242,0.10677278553145471
491,243,0.0002692200287051595
491,244,4.95122687383587e-05
491,245,0.11281295666374633
491,246,0.2083897023376639
492,40,2.5033184654256135e-17
492,41,0.0010369319739635023
492,42,0.059805280879255136
492,43,0.00012807272327785952
492,47,0.6752676833138865
492,48,0.0011283895234248122
492,49,2.5033184654256135e-17
492,50,0.7333194364051707
492,52,0.0015790623040779043
492,53,2.7837351815949067e-07
492,54,0.09802851834116233
492,55,0.0007139104500902703
492,56,0.0004258801568310026
492,57,0.07295552568046011
492,67,0.016649460286925356
492,69,0.7315222024077118
492,70,0.15099686865566206
492,73,0.027187743443334286
492,74,0.0663805903433033
492,76,7.188077585517975e-06
492,78,0.46643273773801847
492,79,0.9948864196765276
492,80,2.5033184654256135e-17
492,81,0.00221810500751765
492,120,0.9657304084154205
492,154,4.898872113486205e-05
492,155,0.019906774343036133
492,156,0.01717276237770679
492,157,0.00011319100078458229
492,158,0.01569953926909198
492,159,0.0304114055039557
492,160,0.03380055581547638
492,161,0.2712046362258747
492,162,0.66947201590704
492,163,0.11829486032690441
492,164,0.00040583589943225167
492,165,0.009487780443092557
492,166,0.007919300123542805
492,167,0.8759644043720539
492,169,7.673666220776635e-06
492,170,0.011914608059299866
492,172,0.0010426739188638908
492,173,2.5033184654256135e-17
492,174,2.5033184654256135e-17
492,213,0.44695645908830206
492,214,0.3159620543844224
492,222,0.6045093827165992
492,235,0.003949913231415744
492,237,0.07929355324869627
492,242,0.09967409118251018
492,243,0.0003782810144829631
492,244,8.715787992693734e-05
492,245,0.12527883200938406
492,246,0.17924441592307644
493,40,2.5573163243627254e-17
493,41,0.0018633256877363118
493,42,0.07259607199628342
493,43,0.0001395563906536936
493,47,0.6738210890545373
493,48,0.0018119606216604111
493,49,2.5573163243627254e-17
493,50,0.7148568549771218
493,52,0.002542104436457087
493,53,5.567470362944881e-07
493,54,0.13966036072557186
493,55,0.0007827020356492243
493,56,0.0004153127508399668
493,57,0.0749650550779704
493,67,0.024319621128734956
493,69,0.6925237763457862
493,70,0.13773677656303088
493,73,0.040660470789385214
493,74,0.0746352169586026
493,76,1.188738293292223e-05
493,78,0.4716245210775258
493,79,0.9953317974172858
493,80,2.5573163243627254e-17
493,81,0.0029346446100632848
493,120,0.9596125337153005
493,154,8.650004893946198e-05
493,155,0.026025379532527315
493,156,0.023310942190710112
493,157,0.00019286914382821428
493,158,0.02848849844352745
493,159,0.03552933304637963
493,160,0.045463711674268444
493,161,0.3336538247892781
493,162,0.6746678759254521
493,163,0.14058031432217805
493,164,0.0007938882224133083
493,165,0.013235133271295345
493,166,0.011185543133666428
493,167,0.8650377133636344
493,169,1.4563943073720153e-05
493,170,0.015762690877664055
493,172,0.001459689651817172
493,173,2.5573163243627254e-17
493,174,2.5573163243627254e-17
493,213,0.46532320861363236
493,214,0.32456286298984655
493,222,0.5844189690085831
493,235,0.004394526879398506
493,237,0.07066292155597188
493,242,0.09257539683356567
493,243,0.00048734200026076676
493,244,0.00012480349111551598
493,245,0.13774470735502178
493,246,0.15009912950848897
494,40,2.6113141832998376e-17
494,41,0.0026897194015091212
494,42,0.0853868631133117
494,43,0.0001510400580295277
494,47,0.6723744947951881
494,48,0.00249553171989601
494,49,2.6113141832998376e-17
494,50,0.696394273549073
494,52,0.0035051465688362695
494,53,8.351205544294856e-07
494,54,0.1812922031099814
494,55,0.0008514936212081781
494,56,0.000404745344848931
494,57,0.0769745844754807
494,67,0.031989781970544556
494,69,0.6535253502838605
494,70,0.12447668447039967
494,73,0.05413319813543614
494,74,0.08288984357390189
494,76,1.6586688280326484e-05
494,78,0.4768163044170331
494,79,0.9957771751580441
494,80,2.6113141832998376e-17
494,81,0.003651184212608919
494,120,0.9534946590151805
494,154,0.0001240113767440619
494,155,0.0321439847220185
494,156,0.02944912200371343
494,157,0.0002725472868718463
494,158,0.041277457617962914
494,159,0.04064726058880357
494,160,0.05712686753306051
494,161,0.3961030133526815
494,162,0.6798637359438641
494,163,0.16286576831745167
494,164,0.0011819405453943651
494,165,0.016982486099498133
494,166,0.01445178614379005
494,167,0.8541110223552151
494,169,2.1454219926663674e-05
494,170,0.019610773696028247
494,172,0.0018767053847704531
494,173,2.6113141832998376e-17
494,174,2.6113141832998376e-17
494,213,0.48368995813896265
494,214,0.33316367159527066
494,222,0.564328555300567
494,235,0.0048391405273812685
494,237,0.0620322898632475
494,242,0.08547670248462114
494,243,0.0005964029860385705
494,244,0.00016244910230409461
494,245,0.1502105827006595
494,246,0.12095384309390149
495,40,2.163829978714565e-07
495,41,0.0026117656066606708
495,42,0.0975586749826564
495,43,0.000455124458543333
495,47,0.6523798463916884
495,48,0.003301389103419861
495,49,1.1198742481505432e-05
495,50,0.6787674483026687
495,52,0.004864223628822925
495,53,7.615044245155187e-05
495,54,0.18658931742263923
495,55,0.00298646653748799
495,56,0.0007483167019198411
495,57,0.08016768788435026
495,67,0.0355455416935892
495,69,0.6418328520120008
495,70,0.12683966780177494
495,73,0.05788594214243049
495,74,0.08642340115564141
495,76,3.5854804679075264e-05
495,78,0.4739101127227515
495,79,0.99558800803581
495,80,2.163829978714565e-07
495,81,0.005760930712144915
495,120,0.9522651733873192
495,154,0.00013496410563339296
495,155,0.03843227162997464
495,156,0.03778875354173011
495,157,0.0008059467985204135
495,158,0.03915732432165206
495,159,0.056433839670889815
495,160,0.07233184220634595
495,161,0.39805894861688274
495,162,0.660586781553202
495,163,0.1704378537737038
495,164,0.0010100502488148036
495,165,0.0197315011902272
495,166,0.015600569826607492
495,167,0.8385239231650089
495,169,2.2726088285877932e-05
495,170,0.022554444931189743
495,172,0.002097894867386827
495,173,2.163829978714565e-07
495,174,2.163829978714565e-07
495,213,0.47058099424016986
495,214,0.3235489096142973
495,222,0.571428422525685
495,235,0.005295244236223807
495,237,0.06669413003492218
495,242,0.10426856475465943
495,243,0.0008300103827421736
495,244,0.0004759263590015556
495,245,0.15349305502922067
495,246,0.12944950269871852
496,40,4.3276599571679984e-07
496,41,0.0025338118118122203
496,42,0.10973048685200111
496,43,0.0007592088590571383
496,47,0.6323851979881887
496,48,0.004107246486943711
496,49,2.239748496298475e-05
496,50,0.6611406230562643
496,52,0.006223300688809582
496,53,0.00015146576434867424
496,54,0.19188643173529704
496,55,0.005121439453767801
496,56,0.0010918880589907511
496,57,0.08336079129321984
496,67,0.039101301416633844
496,69,0.6301403537401411
496,70,0.12920265113315021
496,73,0.06163868614942484
496,74,0.08995695873738095
496,76,5.512292107782404e-05
496,78,0.47100392102846994
496,79,0.9953988409135759
496,80,4.3276599571679984e-07
496,81,0.007870677211680912
496,120,0.9510356877594578
496,154,0.00014591683452272399
496,155,0.04472055853793077
496,156,0.04612838507974678
496,157,0.0013393463101689807
496,158,0.0370371910253412
496,159,0.07222041875297606
496,160,0.0875368168796314
496,161,0.40001488388108397
496,162,0.6413098271625401
496,163,0.17800993922995592
496,164,0.0008381599522352418
496,165,0.022480516280956268
496,166,0.016749353509424934
496,167,0.8229368239748027
496,169,2.3997956645092194e-05
496,170,0.02549811616635124
496,172,0.0023190843500032017
496,173,4.3276599571679984e-07
496,174,4.3276599571679984e-07
496,213,0.45747203034137707
496,214,0.31393414763332383
496,222,0.5785282897508031
496,235,0.005751347945066346
496,237,0.07135597020659687
496,242,0.12306042702469772
496,243,0.0010636177794457768
496,244,0.0007894036156990166
496,245,0.15677552735778183
496,246,0.13794516230353557
497,40,6.491489935621433e-07
497,41,0.00245585801696377
497,42,0.12190229872134581
497,43,0.0010632932595709436
497,47,0.6123905495846891
497,48,0.004913103870467563
497,49,3.3596227444464075e-05
497,50,0.64351379780986
497,52,0.007582377748796237
497,53,0.00022678108624579662
497,54,0.19718354604795485
497,55,0.0072564123700476135
497,56,0.0014354594160616613
497,57,0.0865538947020894
497,67,0.04265706113967849
497,69,0.6184478554682815
497,70,0.1315656344645255
497,73,0.06539143015641918
497,74,0.09349051631912048
497,76,7.439103747657283e-05
497,78,0.46809772933418836
497,79,0.9952096737913418
497,80,6.491489935621433e-07
497,81,0.009980423711216907
497,120,0.9498062021315965
497,154,0.00015686956341205504
497,155,0.05100884544588691
497,156,0.05446801661776346
497,157,0.001872745821817548
497,158,0.034917057729030344
497,159,0.0880069978350623
497,160,0.10274179155291684
497,161,0.4019708191452852
497,162,0.6220328727718781
497,163,0.18558202468620805
497,164,0.0006662696556556803
497,165,0.025229531371685335
497,166,0.017898137192242376
497,167,0.8073497247845965
497,169,2.5269825004306453e-05
497,170,0.028441787401512736
497,172,0.0025402738326195757
497,173,6.491489935621433e-07
497,174,6.491489935621433e-07
497,213,0.4443630664425843
497,214,0.3043193856523504
497,222,0.5856281569759211
497,235,0.006207451653908885
497,237,0.07601781037827154
497,242,0.141852289294736
497,243,0.00129722517614938
497,244,0.0011028808723964776
497,245,0.160057999686343
497,246,0.1464408219083526
498,40,8.655319914074866e-07
498,41,0.0023779042221153198
498,42,0.13407411059069052
498,43,0.001367377660084749
498,47,0.5923959011811895
498,48,0.005718961253991413
498,49,4.479496992594339e-05
498,50,0.6258869725634555
498,52,0.008941454808782893
498,53,0.000302096408142919
498,54,0.20248066036061269
498,55,0.009391385286327426
498,56,0.0017790307731325714
498,57,0.08974699811095897
498,67,0.046212820862723124
498,69,0.6067553571964218
498,70,0.13392861779590076
498,73,0.06914417416341354
498,74,0.09702407390086
498,76,9.36591538753216e-05
498,78,0.4651915376399067
498,79,0.9950205066691078
498,80,8.655319914074866e-07
498,81,0.012090170210752905
498,120,0.9485767165037352
498,154,0.0001678222923013861
498,155,0.05729713235384304
498,156,0.06280764815578013
498,157,0.002406145333466115
498,158,0.03279692443271949
498,159,0.10379357691714855
498,160,0.11794676622620229
498,161,0.40392675440948644
498,162,0.6027559183812161
498,163,0.1931541101424602
498,164,0.0004943793590761186
498,165,0.027978546462414405
498,166,0.019046920875059818
498,167,0.7917626255943904
498,169,2.654169336352071e-05
498,170,0.03138545863667423
498,172,0.0027614633152359498
498,173,8.655319914074866e-07
498,174,8.655319914074866e-07
498,213,0.4312541025437915
498,214,0.294704623671377
498,222,0.5927280242010391
498,235,0.0066635553627514225
498,237,0.08067965054994623
498,242,0.1606441515647743
498,243,0.0015308325728529831
498,244,0.0014163581290939386
498,245,0.16334047201490412
498,246,0.15493648151316963
499,40,1.08191498925283e-06
499,41,0.0022999504272668693
499,42,0.1462459224600352
499,43,0.0016714620605985542
499,47,0.5724012527776897
499,48,0.0065248186375152645
499,49,5.599371240742271e-05
499,50,0.6082601473170511
499,52,0.010300531868769548
499,53,0.0003774117300400414
499,54,0.20777777467327052
499,55,0.011526358202607237
499,56,0.0021226021302034816
499,57,0.09294010151982855
499,67,0.04976858058576777
499,69,0.5950628589245621
499,70,0.13629160112727604
499,73,0.07289691817040787
499,74,0.10055763148259954
499,76,0.00011292727027407039
499,78,0.46228534594562515
499,79,0.9948313395468736
499,80,1.08191498925283e-06
499,81,0.0141999167102889
499,120,0.9473472308758738
499,154,0.00017877502119071714
499,155,0.06358541926179917
499,156,0.0711472796937968
499,157,0.0029395448451146823
499,158,0.030676791136408636
499,159,0.1195801559992348
499,160,0.13315174089948772
499,161,0.4058826896736877
499,162,0.5834789639905542
499,163,0.20072619559871233
499,164,0.000322489062496557
499,165,0.03072756155314347
499,166,0.02019570455787726
499,167,0.7761755264041842
499,169,2.781356172273497e-05
499,170,0.03432912987183573
499,172,0.002982652797852324
499,173,1.08191498925283e-06
499,174,1.08191498925283e-06
499,213,0.4181451386449987
499,214,0.2850898616904036
499,222,0.5998278914261571
499,235,0.007119659071593961
499,237,0.08534149072162091
499,242,0.17943601383481259
499,243,0.0017644399695565863
499,244,0.0017298353857913996
499,245,0.16662294434346528
499,246,0.16343214111798665
500,40,1.2982979870981734e-06
500,41,0.002221996632418419
500,42,0.15841773432937992
500,43,0.0019755464611123596
500,47,0.5524066043741901
500,48,0.007330676021039114
500,49,6.719245488890203e-05
500,50,0.5906333220706468
500,52,0.011659608928756204
500,53,0.00045272705193716376
500,54,0.21307488898592833
500,55,0.01366133111888705
500,56,0.0024661734872743913
500,57,0.09613320492869812
500,67,0.05332434030881241
500,69,0.5833703606527024
500,70,0.1386545844586513
500,73,0.07664966217740223
500,74,0.10409118906433906
500,76,0.00013219538667281916
500,78,0.45937915425134357
500,79,0.9946421724246396
500,80,1.2982979870981734e-06
500,81,0.016309663209824896
500,120,0.9461177452480125
500,154,0.00018972775008004817
500,155,0.06987370616975531
500,156,0.07948691123181348
500,157,0.0034729443567632495
500,158,0.02855665784009778
500,159,0.13536673508132105
500,160,0.14835671557277316
500,161,0.4078386249378889
500,162,0.5642020095998922
500,163,0.20829828105496445
500,164,0.0001505987659169954
500,165,0.03347657664387254
500,166,0.021344488240694702
500,167,0.760588427213978
500,169,2.908543008194923e-05
500,170,0.037272801106997225
500,172,0.0032038422804686983
500,173,1.2982979870981734e-06
500,174,1.2982979870981734e-06
500,213,0.4050361747462059
500,214,0.2754750997094302
500,222,0.6069277586512751
500,235,0.0075757627804365
500,237,0.0900033308932956
500,242,0.19822787610485088
500,243,0.0019980473662601895
500,244,0.0020433126424888605
500,245,0.16990541667202644
500,246,0.1719278007228037
501,40,1.3672210602039405e-06
501,41,0.0026430566243557116
501,42,0.16400895086780357
501,43,0.0019119682139635038
501,47,0.5497590555479823
501,48,0.008285724362445887
501,49,9.792374774340623e-05
501,50,0.5849334200133964
501,52,0.014676939293184388
501,53,0.0005325672664384735
501,54,0.21504124060896815
501,55,0.01347195193448527
501,56,0.0035238211004807512
501,57,0.09592854249207464
501,67,0.053984799630702324
501,69,0.5840508830500913
501,70,0.13860247861898423
501,73,0.07217542942898901
501,74,0.10700051763388238
501,76,0.00031136843817380303
501,78,0.4618351476695267
501,79,0.9935961644727285
501,80,1.3672210602039405e-06
501,81,0.018934024618314286
501,120,0.949684771838528
501,154,0.000231757792135852
501,155,0.06847139459373867
501,156,0.08398327806099137
501,157,0.003669397630796051
501,158,0.03558617887083387
501,159,0.14672640299502462
501,160,0.15356444090340365
501,161,0.4149225319478018
501,162,0.5643997700463679
501,163,0.20657375816491602
501,164,0.00017160231828781646
501,165,0.03184684839240997
501,166,0.02440659950817314
501,167,0.7714600471843356
501,169,5.821455569638326e-05
501,170,0.039727303918144524
501,172,0.0032810235614863545
501,173,1.3672210602039405e-06
501,174,1.3672210602039405e-06
501,213,0.41805371057536134
501,214,0.27645758843832957
501,222,0.6087810823151524
501,235,0.009281229964400317
