month_id,country_id,sc_cm_sb_acled_violence_calibrated
492,173,5.5988396922772687e-08
492,174,5.5988396922772687e-08
492,213,0.5113376829616664
492,214,0.5513930804646339
492,222,0.006984646538928356
492,235,0.3712111140771394
492,237,0.045525534608696114
492,242,0.047814229537241515
492,243,0.0067660031668697095
492,244,0.04534525890273467
492,245,0.15664859619124544
492,246,0.23099140180884406
493,40,4.676778811769704e-08
493,41,0.24438140977998407
493,42,0.5025236704833377
493,43,0.016428270858531806
493,47,0.24551981216293006
493,48,0.07118097949847914
493,49,0.0008410834023912677
493,50,0.4966933953642007
493,52,0.048992397252583704
493,53,0.021064636103935327
493,54,0.010678545038636817
493,55,0.031144492635121795
493,56,0.004068199303385036
493,57,0.08367109808150683
493,67,0.10590829570266203
493,69,0.36107627831738504
493,70,0.1369280313746946
493,73,0.047734962961086445
493,74,0.029925656817234476
493,76,0.003640547982834041
493,78,0.18673033481058077
493,79,0.6418205180561846
493,80,4.676778811769704e-08
493,81,0.010984358790564716
493,120,0.6302160843384516
493,154,0.028632482438431767
493,155,0.40738445041662963
493,156,0.09229708283122033
493,157,0.04672086517696365
493,158,0.0412351443772216
493,159,4.676778811769704e-08
493,160,0.0034350690536742194
493,161,0.015952596323316554
493,162,0.3834269536299242
493,163,0.017682568554620706
493,164,0.004004221394659661
493,165,0.21960163194032303
493,166,0.05368050102904286
493,167,0.448863702901817
493,169,0.001453893380918675
493,170,0.004809019138953648
493,172,0.007099378306841238
493,173,4.676778811769704e-08
493,174,4.676778811769704e-08
493,213,0.5042234300300712
493,214,0.5807000793256967
493,222,0.007099378306841238
493,235,0.4136897191675763
493,237,0.04965933270896892
493,242,0.04436352153660006
493,243,0.008051083761723678
493,244,0.05476229465845264
493,245,0.24047664063332255
493,246,0.2709634816546653
494,40,3.7547179312621384e-08
494,41,0.21068456153097406
494,42,0.5036322796709052
494,43,0.02212040561805073
494,47,0.20573551218122613
494,48,0.10037858304800897
494,49,3.7547179312621384e-08
494,50,0.46485611018373124
494,52,0.030064139590049537
494,53,0.028440045801173607
494,54,0.00847282022929111
494,55,0.02970636184414692
494,56,0.0038070564954057213
494,57,0.12086825695151959
494,67,0.12470740048062005
494,69,0.3457636204013104
494,70,0.11098107984046243
494,73,0.06391893355190224
494,74,0.025263942568945187
494,76,0.0034022005067185584
494,78,0.1769215998371445
494,79,0.6256673280138657
494,80,3.7547179312621384e-08
494,81,0.013524742860632296
494,120,0.6711717512613472
494,154,0.028440045801173607
494,155,0.5311265700727249
494,156,0.09919511008404117
494,157,0.040597806501263135
494,158,0.029526816131369583
494,159,3.7547179312621384e-08
494,160,0.004572590625605658
494,161,0.016806327462962886
494,162,0.3695296772456898
494,163,0.02171512491483624
494,164,0.004196378384000009
494,165,0.28017834292185034
494,166,0.04567482174320125
494,167,0.4320989312277349
494,169,0.0009192525149704236
494,170,0.006633515753524801
494,172,0.0072141100747541214
494,173,3.7547179312621384e-08
494,174,3.7547179312621384e-08
494,213,0.497109177098476
494,214,0.6100070781867594
494,222,0.0072141100747541214
494,235,0.4561683242580132
494,237,0.05379313080924173
494,242,0.04091281353595861
494,243,0.009336164356577645
494,244,0.06417933041417061
494,245,0.32430468507539967
494,246,0.31093556150048646
495,40,4.3264191747441276e-08
495,41,0.24680311302100919
495,42,0.5208788233306433
495,43,0.03752853938311033
495,47,0.2791922002974974
495,48,0.11064226723494645
495,49,4.3264191747441276e-08
495,50,0.4921168885956538
495,52,0.03612006399696828
495,53,0.02199788102763304
495,54,0.013998176935422268
495,55,0.03757063686253257
495,56,0.0029074727225714514
495,57,0.11430767225313608
495,67,0.14117360632821654
495,69,0.33140050144649336
495,70,0.12318253080232032
495,73,0.06661321170825465
495,74,0.02994660611890752
495,76,0.005640427309297417
495,78,0.1962603566683797
495,79,0.6366170071449246
495,80,4.3264191747441276e-08
495,81,0.013803153954291224
495,120,0.6834805337723387
495,154,0.031257666973731744
495,155,0.3929102998033569
495,156,0.11473194712200972
495,157,0.05279680052086696
495,158,0.04218049556168644
495,159,4.3264191747441276e-08
495,160,0.004218907716292604
495,161,0.02099291112292332
495,162,0.38829496645087286
495,163,0.01999593276020332
495,164,0.0037952944870424084
495,165,0.23988519305835304
495,166,0.052320998402122794
495,167,0.4160270890027666
495,169,0.011687440415610375
495,170,0.00620451679643575
495,172,0.008290151542009579
495,173,4.3264191747441276e-08
495,174,4.3264191747441276e-08
495,213,0.5326070946218553
495,214,0.5623424299451525
495,222,0.008290151542009579
495,235,0.3822911393844866
495,237,0.05260244751685101
495,242,0.0620983670620726
495,243,0.012436896463106993
495,244,0.05285154468548344
495,245,0.3350345092464988
495,246,0.26886677621058985
496,40,4.898120418226116e-08
496,41,0.2829216645110443
496,42,0.5381253669903815
496,43,0.052936673148169924
496,47,0.35264888841376874
496,48,0.12090595142188396
496,49,4.898120418226116e-08
496,50,0.5193776670075763
496,52,0.042175988403887026
496,53,0.015555716254092468
496,54,0.01952353364155343
496,55,0.04543491188091822
496,56,0.0020078889497371815
496,57,0.10774708755475258
496,67,0.15763981217581302
496,69,0.3170373824916763
496,70,0.1353839817641782
496,73,0.06930748986460705
496,74,0.03462926966886985
496,76,0.007878654111876274
496,78,0.21559911349961494
496,79,0.6475666862759837
496,80,4.898120418226116e-08
496,81,0.014081565047950153
496,120,0.6957893162833303
496,154,0.03407528814628988
496,155,0.25469402953398895
496,156,0.13026878415997828
496,157,0.06499579454047077
496,158,0.0548341749920033
496,159,4.898120418226116e-08
496,160,0.00386522480697955
496,161,0.025179494782883755
496,162,0.40706025565605586
496,163,0.018276740605570403
496,164,0.0033942105900848078
496,165,0.19959204319485574
496,166,0.05896717506104433
496,167,0.3999552467777982
496,169,0.022455628316250326
496,170,0.0057755178393467
496,172,0.009366193009265037
496,173,4.898120418226116e-08
496,174,4.898120418226116e-08
496,213,0.5681050121452346
496,214,0.5146777817035457
496,222,0.009366193009265037
496,235,0.3084139545109601
496,237,0.051411764224460296
496,242,0.0832839205881866
496,243,0.015537628569636341
496,244,0.041523758956796275
496,245,0.3457643334175979
496,246,0.2267979909206932
497,40,5.469821661708105e-08
497,41,0.3190402160010794
497,42,0.5553719106501196
497,43,0.06834480691322951
497,47,0.42610557653004005
497,48,0.13116963560882144
497,49,5.469821661708105e-08
497,50,0.5466384454194988
497,52,0.04823191281080577
497,53,0.0091135514805519
497,54,0.02504889034768459
497,55,0.05329918689930387
497,56,0.001108305176902912
497,57,0.10118650285636907
497,67,0.17410601802340953
497,69,0.3026742635368592
497,70,0.14758543272603608
497,73,0.07200176802095946
497,74,0.03931193321883219
497,76,0.010116880914455133
497,78,0.23493787033085015
497,79,0.6585163654070426
497,80,5.469821661708105e-08
497,81,0.014359976141609082
497,120,0.7080980987943218
497,154,0.03689290931884802
497,155,0.11647775926462099
497,156,0.14580562119794685
497,157,0.0771947885600746
497,158,0.06748785442232015
497,159,5.469821661708105e-08
497,160,0.0035115418976664962
497,161,0.029366078442844192
497,162,0.4258255448612389
497,163,0.016557548450937484
497,164,0.0029931266931272076
497,165,0.15929889333135847
497,166,0.06561335171996588
497,167,0.3838834045528299
497,169,0.03322381621689028
497,170,0.005346518882257649
497,172,0.010442234476520495
497,173,5.469821661708105e-08
497,174,5.469821661708105e-08
497,213,0.6036029296686138
497,214,0.46701313346193885
497,222,0.010442234476520495
497,235,0.2345367696374335
497,237,0.050221080932069576
497,242,0.10446947411430059
497,243,0.01863836067616569
497,244,0.030195973228109116
497,245,0.356494157588697
497,246,0.18472920563079656
498,40,1.6294914939086314e-07
498,41,0.258455368043111
498,42,0.5300131165747294
498,43,0.055332099987124204
498,47,0.42343749914919293
498,48,0.1345143145239839
498,49,0.0007246451536691633
498,50,0.5432186797565545
498,52,0.06654114206391304
498,53,0.008516166563037652
498,54,0.04123918323044014
498,55,0.09360865466767347
498,56,0.006630773812530396
498,57,0.1422919993549529
498,67,0.19393084991631965
498,69,0.3337476041971995
498,70,0.1345106033316804
498,73,0.0656785901804124
498,74,0.062291206837965345
498,76,0.013928108922318475
498,78,0.23971374072079518
498,79,0.619305487274964
498,80,1.6294914939086314e-07
498,81,0.030414849781199477
498,120,0.693030309816538
498,154,0.03748962371133065
498,155,0.14537491655618492
498,156,0.16355630351382006
498,157,0.08087398588451135
498,158,0.05250227173198789
498,159,1.6294914939086314e-07
498,160,0.004320158382078254
498,161,0.026760907274577847
498,162,0.3977076143107076
498,163,0.022684855395397687
498,164,0.002720026483609557
498,165,0.1782695351145711
498,166,0.06914686446591133
498,167,0.3706329078866205
498,169,0.02500261698568916
498,170,0.0042889546096965174
498,172,0.03497052997925354
498,173,1.6294914939086314e-07
498,174,1.6294914939086314e-07
498,213,0.5563076437335042
498,214,0.4730852866461213
498,222,0.03497052997925354
498,235,0.21026824024666166
498,237,0.055075505151864025
498,242,0.1006541668945384
498,243,0.021734309168893254
498,244,0.04637986099309087
498,245,0.3797231783809975
498,246,0.24440819499667876
499,40,2.7120008216464523e-07
499,41,0.19787052008514255
499,42,0.5046543224993391
499,43,0.042319393061018895
499,47,0.42076942176834586
499,48,0.1378589934391464
499,49,0.0014492356091217096
499,50,0.53979891409361
499,52,0.0848503713170203
499,53,0.007918781645523404
499,54,0.05742947611319568
499,55,0.13391812243604306
499,56,0.01215324244815788
499,57,0.18339749585353676
499,67,0.21375568180922974
499,69,0.3648209448575398
499,70,0.12143577393732473
499,73,0.05935541233986535
499,74,0.08527048045709851
499,76,0.01773933693018182
499,78,0.24448961111074025
499,79,0.5800946091428854
499,80,2.7120008216464523e-07
499,81,0.04646972342078987
499,120,0.6779625208387542
499,154,0.03808633810381327
499,155,0.17427207384774884
499,156,0.18130698582969323
499,157,0.08455318320894811
499,158,0.03751668904165563
499,159,2.7120008216464523e-07
499,160,0.005128774866490012
499,161,0.024155736106311505
499,162,0.36958968376017626
499,163,0.028812162339857887
499,164,0.0024469262740919066
499,165,0.19724017689778375
499,166,0.07268037721185679
499,167,0.3573824112204111
499,169,0.01678141775448804
499,170,0.0032313903371353867
499,172,0.05949882548198658
499,173,2.7120008216464523e-07
499,174,2.7120008216464523e-07
499,213,0.5090123577983946
499,214,0.47915743983030384
499,222,0.05949882548198658
499,235,0.18599971085588984
499,237,0.05992992937165847
499,242,0.09683885967477623
499,243,0.02483025766162082
499,244,0.06256374875807262
499,245,0.40295219917329805
499,246,0.304087184362561
500,40,3.7945101493842727e-07
500,41,0.13728567212717416
500,42,0.47929552842394885
500,43,0.029306686134913586
500,47,0.41810134438749874
500,48,0.14120367235430886
500,49,0.002173826064574256
500,50,0.5363791484306657
500,52,0.10315960057012757
500,53,0.0073213967280091555
500,54,0.07361976899595124
500,55,0.17422759020441267
500,56,0.017675711083785364
500,57,0.2245029923521206
500,67,0.23358051370213986
500,69,0.3958942855178801
500,70,0.10836094454296905
500,73,0.05303223449931829
500,74,0.10824975407623165
500,76,0.02155056493804516
500,78,0.24926548150068528
500,79,0.5408837310108068
500,80,3.7945101493842727e-07
500,81,0.06252459706038027
500,120,0.6628947318609704
500,154,0.038683052496295896
500,155,0.20316923113931276
500,156,0.19905766814556644
500,157,0.08823238053338486
500,158,0.022531106351323365
500,159,3.7945101493842727e-07
500,160,0.00593739135090177
500,161,0.02155056493804516
500,162,0.34147175320964496
500,163,0.03493946928431809
500,164,0.002173826064574256
500,165,0.2162108186809964
500,166,0.07621388995780223
500,167,0.3441319145542017
500,169,0.008560218523286924
500,170,0.002173826064574256
500,172,0.08402712098471964
500,173,3.7945101493842727e-07
500,174,3.7945101493842727e-07
500,213,0.461717071863285
500,214,0.4852295930144863
500,222,0.08402712098471964
500,235,0.161731181465118
500,237,0.06478435359145292
500,242,0.09302355245501405
500,243,0.027926206154348383
500,244,0.07874763652305437
500,245,0.42618121996559855
500,246,0.36376617372844317
501,40,3.1695793599879375e-07
501,41,0.1692198808766045
501,42,0.4902859360966122
501,43,0.024780132266609953
501,47,0.4785641800243429
501,48,0.13502872330193424
501,49,0.0018115224692354301
501,50,0.5269409176100771
501,52,0.1194966445114515
501,53,0.006810868071471351
501,54,0.07378566170048925
501,55,0.14736259028209048
501,56,0.017159400444502385
501,57,0.18797459489148927
501,67,0.23677244788969137
501,69,0.3922140785293716
501,70,0.09442134658908653
501,73,0.0508599640598211
501,74,0.09994763484577092
501,76,0.019019245742816125
501,78,0.21400425864624845
501,79,0.4973947089961463
501,80,3.1695793599879375e-07
501,81,0.06630163857327234
501,120,0.6706798074257876
501,154,0.038745083014937474
501,155,0.2135004535543174
501,156,0.18578500402830053
501,157,0.07883771765846809
501,158,0.02269502974144475
501,159,3.1695793599879375e-07
501,160,0.005218628032881249
501,161,0.020246608261503936
501,162,0.3511012831181232
501,163,0.03298460438623636
501,164,0.0024843116203947147
501,165,0.22042645180534678
501,166,0.07042333736392623
501,167,0.35915998064120835
501,169,0.007260195148785184
501,170,0.0027002896518673243
501,172,0.07651592751077635
501,173,3.1695793599879375e-07
501,174,3.1695793599879375e-07
501,213,0.4898284112169277
501,214,0.5042625129712769
501,222,0.07651592751077635
501,235,0.1860394143544392
501,237,0.060742849431494265
501,242,0.08181463198813022
501,243,0.025813644614985122
501,244,0.08644713845203703
501,245,0.423440167672719
501,246,0.3947554798914544
502,40,2.5446485705916023e-07
502,41,0.20115408962603487
502,42,0.5012763437692755
502,43,0.020253578398306316
502,47,0.5390270156611872
502,48,0.12885377424955963
502,49,0.0014492188738966043
502,50,0.5175026867894885
502,52,0.13583368845277544
502,53,0.006300339414933547
502,54,0.07395155440502728
502,55,0.12049759035976826
502,56,0.0166430898052194
502,57,0.15144619743085797
502,67,0.23996438207724285
502,69,0.3885338715408631
502,70,0.08048174863520402
502,73,0.048687693620323914
502,74,0.09164551561531019
502,76,0.016487926547587087
502,78,0.1787430357918116
502,79,0.45390568698148587
502,80,2.5446485705916023e-07
502,81,0.07007868008616441
502,120,0.6784648829906049
502,154,0.03880711353357905
502,155,0.22383167596932205
502,156,0.17251233991103462
502,157,0.06944305478355131
502,158,0.022858953131566138
502,159,2.5446485705916023e-07
502,160,0.004499864714860729
502,161,0.018942651584962708
502,162,0.36073081302660154
502,163,0.031029739488154632
502,164,0.002794797176215174
502,165,0.22464208492969717
502,166,0.06463278477005022
502,167,0.374188046728215
502,169,0.005960171774283446
502,170,0.0032267532391603926
502,172,0.06900473403683306
502,173,2.5446485705916023e-07
502,174,2.5446485705916023e-07
502,213,0.5179397505705705
502,214,0.5232954329280676
502,222,0.06900473403683306
502,235,0.21034764724376034
502,237,0.05670134527153561
502,242,0.07060571152124637
502,243,0.023701083075621857
502,244,0.09414664038101966
502,245,0.42069911537983945
502,246,0.4257447860544656
503,40,1.9197177811952676e-07
503,41,0.2330882983754652
503,42,0.5122667514419388
503,43,0.01572702453000268
503,47,0.5994898512980313
503,48,0.12267882519718501
503,49,0.0010869152785577783
503,50,0.5080644559688999
503,52,0.15217073239409937
503,53,0.005789810758395743
503,54,0.0741174471095653
503,55,0.09363259043744607
503,56,0.01612677916593642
503,57,0.11491779997022664
503,67,0.24315631626479434
503,69,0.38485366455235465
503,70,0.06654215068132151
503,73,0.04651542318082673
503,74,0.08334339638484946
503,76,0.013956607352358052
503,78,0.14348181293737475
503,79,0.4104166649668254
503,80,1.9197177811952676e-07
503,81,0.07385572159905648
503,120,0.6862499585554223
503,154,0.03886914405222063
503,155,0.2341628983843267
503,156,0.15923967579376871
503,157,0.06004839190863454
503,158,0.023022876521687524
503,159,1.9197177811952676e-07
503,160,0.0037811013968402085
503,161,0.017638694908421484
503,162,0.3703603429350798
503,163,0.0290748745900729
503,164,0.0031052827320356326
503,165,0.22885771805404753
503,166,0.0588422321761742
503,167,0.3892161128152216
503,169,0.004660148399781707
503,170,0.003753216826453461
503,172,0.061493540562889776
503,173,1.9197177811952676e-07
503,174,1.9197177811952676e-07
503,213,0.5460510899242133
503,214,0.5423283528848581
503,222,0.061493540562889776
503,235,0.23465588013308153
503,237,0.052659841111576955
503,242,0.059396791054362526
503,243,0.021588521536258596
503,244,0.10184614231000232
503,245,0.41795806308695993
503,246,0.45673409221747674
504,40,1.2947869917989324e-07
504,41,0.26502250712489556
504,42,0.5232571591146021
504,43,0.011200470661699047
504,47,0.6599526869348755
504,48,0.11650387614481038
504,49,0.0007246116832189526
504,50,0.4986262251483114
504,52,0.1685077763354233
504,53,0.0052792821018579385
504,54,0.07428333981410332
504,55,0.06676759051512386
504,56,0.01561046852665344
504,57,0.07838940250959531
504,67,0.24634825045234585
504,69,0.3811734575638462
504,70,0.052602552727438995
504,73,0.044343152741329536
504,74,0.07504127715438873
504,76,0.011425288157129015
504,78,0.10822059008293791
504,79,0.36692764295216496
504,80,1.2947869917989324e-07
504,81,0.07763276311194856
504,120,0.6940350341202395
504,154,0.03893117457086221
504,155,0.24449412079933136
504,156,0.1459670116765028
504,157,0.050653729033717766
504,158,0.02318679991180891
504,159,1.2947869917989324e-07
504,160,0.003062338078819688
504,161,0.01633473823188026
504,162,0.37998987284355806
504,163,0.027120009691991173
504,164,0.003415768287856092
504,165,0.23307335117839792
504,166,0.053051679582298186
504,167,0.4042441789022283
504,169,0.0033601250252799676
504,170,0.004279680413746529
504,172,0.05398234708894649
504,173,1.2947869917989324e-07
504,174,1.2947869917989324e-07
504,213,0.574162429277856
504,214,0.5613612728416487
504,222,0.05398234708894649
504,235,0.2589641130224027
504,237,0.048618336951618296
504,242,0.048187870587478684
504,243,0.01947595999689533
504,244,0.10954564423898497
504,245,0.4152170107940804
504,246,0.48772339838048795
505,40,6.698562024025972e-08
505,41,0.2969567158743259
505,42,0.5342475667872655
505,43,0.006673916793395414
505,47,0.7204155225717197
505,48,0.11032892709243576
505,49,0.0003623080878801268
505,50,0.4891879943277228
505,52,0.18484482027674723
505,53,0.004768753445320134
505,54,0.07444923251864133
505,55,0.03990259059280166
505,56,0.015094157887370459
505,57,0.04186100504896398
505,67,0.24954018463989736
505,69,0.37749325057533767
505,70,0.03866295477355648
505,73,0.042170882301832344
505,74,0.066739157923928
505,76,0.008893968961899978
505,78,0.07295936722850108
505,79,0.3234386209375045
505,80,6.698562024025972e-08
505,81,0.08140980462484063
505,120,0.7018201096850567
505,154,0.03899320508950379
505,155,0.25482534321433603
505,156,0.1326943475592369
505,157,0.04125906615880099
505,158,0.023350723301930297
505,159,6.698562024025972e-08
505,160,0.0023435747607991678
505,161,0.015030781555339033
505,162,0.3896194027520364
505,163,0.025165144793909442
505,164,0.0037262538436765506
505,165,0.2372889843027483
505,166,0.04726112698842218
505,167,0.41927224498923493
505,169,0.002060101650778228
505,170,0.004806144001039597
505,172,0.0464711536150032
505,173,6.698562024025972e-08
505,174,6.698562024025972e-08
505,213,0.6022737686314987
505,214,0.5803941927984394
505,222,0.0464711536150032
505,235,0.2832723459117239
505,237,0.044576832791659644
505,242,0.03697895012059484
505,243,0.01736339845753207
505,244,0.1172451461679676
505,245,0.41247595850120083
505,246,0.5187127045434992
506,40,4.492541300626194e-09
506,41,0.32889092462375624
506,42,0.5452379744599288
506,43,0.0021473629250917765
506,47,0.7808783582085639
506,48,0.10415397804006114
506,49,4.492541300626194e-09
506,50,0.4797497635071342
506,52,0.20118186421807116
506,53,0.00425822478878233
506,54,0.07461512522317935
506,55,0.013037590670479476
506,56,0.014577847248087477
506,57,0.005332607588332666
506,67,0.25273211882744884
506,69,0.3738130435868292
506,70,0.024723356819673966
506,73,0.03999861186233516
506,74,0.058437038693467266
506,76,0.006362649766670944
506,78,0.03769814437406424
506,79,0.279949598922844
506,80,4.492541300626194e-09
506,81,0.0851868461377327
506,120,0.709605185249874
506,154,0.03905523560814537
506,155,0.26515656562934065
506,156,0.11942168344197099
506,157,0.03186440328388422
506,158,0.023514646692051683
506,159,4.492541300626194e-09
506,160,0.0016248114427786474
506,161,0.013726824878797807
506,162,0.39924893266051464
506,163,0.02321027989582771
506,164,0.004036739399497009
506,165,0.2415046174270987
506,166,0.04147057439454617
506,167,0.43430031107624156
506,169,0.0007600782762764892
506,170,0.005332607588332666
506,172,0.038959960141059916
506,173,4.492541300626194e-09
506,174,4.492541300626194e-09
506,213,0.6303851079851415
506,214,0.59942711275523
506,222,0.038959960141059916
506,235,0.30758057880104506
506,237,0.04053532863170099
506,242,0.025770029653711005
506,243,0.015250836918168809
506,244,0.12494464809695026
506,245,0.4097349062083213
506,246,0.5497020107065104
507,40,3.920244621637908e-09
507,41,0.30798935413892103
507,42,0.5484959298893695
507,43,0.0019342862605733814
507,47,0.76261219035556
507,48,0.09733530060672316
507,49,3.920244621637908e-09
507,50,0.4870883952599573
507,52,0.17589521626951435
507,53,0.003964458876326719
507,54,0.06591512718880499
507,55,0.017776102350046584
507,56,0.012148206216533102
507,57,0.0087426575162503
507,67,0.2424477652500604
507,69,0.36112786289048776
507,70,0.048377520516652145
507,73,0.07054139895401865
507,74,0.051903748246236114
507,76,0.0069825916822687985
507,78,0.07595831298715008
507,79,0.2562558434121424
507,80,3.920244621637908e-09
507,81,0.0862346797849755
507,120,0.7121595391357873
507,154,0.0373348387484048
507,155,0.24487434389638027
507,156,0.12974971883490696
507,157,0.03462021453155485
507,158,0.024086927881632234
507,159,3.920244621637908e-09
507,160,0.0015622102777335355
507,161,0.013022310842521676
507,162,0.4000308463837557
507,163,0.021892467315085512
507,164,0.0040568485229895545
507,165,0.2482646601358825
507,166,0.043076945671542875
507,167,0.4580354150181009
507,169,0.006486272187006859
507,170,0.00477273988432
507,172,0.03343854068225813
507,173,3.920244621637908e-09
507,174,3.920244621637908e-09
507,213,0.6415714220217961
507,214,0.6009005104647209
507,222,0.03343854068225813
507,235,0.32224466940614177
507,237,0.04119180288235999
507,242,0.032808407837284614
507,243,0.016575731571691496
507,244,0.10939276560915402
507,245,0.4388975706176354
507,246,0.4935958358301764
508,40,3.3479479426496226e-09
508,41,0.2870877836540858
508,42,0.5517538853188102
508,43,0.0017212095960549862
508,47,0.7443460225025563
508,48,0.09051662317338517
508,49,3.3479479426496226e-09
508,50,0.49442702701278035
508,52,0.15060856832095754
508,53,0.0036706929638711085
508,54,0.05721512915443064
508,55,0.022514614029613696
508,56,0.009718565184978727
508,57,0.012152707444167934
508,67,0.23216341167267196
508,69,0.34844268219414626
508,70,0.07203168421363032
508,73,0.10108418604570213
508,74,0.04537045779900496
508,76,0.007602533597866653
508,78,0.11421848160023594
508,79,0.2325620879014408
